time,generation biomass,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore,total load actual,price day ahead,price actual,temp_Barcelona,temp_min_Barcelona,temp_max_Barcelona,pressure_Barcelona,humidity_Barcelona,wind_speed_Barcelona,wind_deg_Barcelona,rain_1h_Barcelona,rain_3h_Barcelona,snow_3h_Barcelona,clouds_all_Barcelona,temp_Bilbao,temp_min_Bilbao,temp_max_Bilbao,pressure_Bilbao,humidity_Bilbao,wind_speed_Bilbao,wind_deg_Bilbao,rain_1h_Bilbao,rain_3h_Bilbao,snow_3h_Bilbao,clouds_all_Bilbao,temp_Madrid,temp_min_Madrid,temp_max_Madrid,pressure_Madrid,humidity_Madrid,wind_speed_Madrid,wind_deg_Madrid,rain_1h_Madrid,rain_3h_Madrid,snow_3h_Madrid,clouds_all_Madrid,temp_Seville,temp_min_Seville,temp_max_Seville,pressure_Seville,humidity_Seville,wind_speed_Seville,wind_deg_Seville,rain_1h_Seville,rain_3h_Seville,snow_3h_Seville,clouds_all_Seville,temp_Valencia,temp_min_Valencia,temp_max_Valencia,pressure_Valencia,humidity_Valencia,wind_speed_Valencia,wind_deg_Valencia,rain_1h_Valencia,rain_3h_Valencia,snow_3h_Valencia,clouds_all_Valencia
2016-06-15 21:00:00+00:00,313,0,4580,977,329,0,1241,1843,7048,58,85,267,256,8899,27699,33.25,41.74,293.24,288.71,296.48,986,100,2,178,0.9,0,0,8,285.21,284.82,285.93,988,100,1,275,0.3,0,0,76,287.14,287.04,287.25,1006,57,5,258,0,0.0025,0,32,294.785,294.785,294.785,1017,43,5,288,0,0,0,56,293.89,290.93,297.95,1007,28,3,112,0,0,0,88
2016-06-15 22:00:00+00:00,317,0,4267,953,317,5,1231,1611,7052,59,81,240,260,8722,26440,35.69,41.58,292.77,288.15,296.48,1001,86,2,178,0.3,0,0,8,285.01,284.26,285.93,988,100,1,275,0.3,0,0,76,287.46,286.65,288.15,1006,58,5,258,0,0.0025,0,32,294.785,294.785,294.785,1017,43,5,288,0,0,0,56,292.89,289.82,296.85,1008,28,3,112,0,0,0,88
2016-06-15 23:00:00+00:00,318,0,4203,946,309,116,1230,1402,7062,59,85,240,258,8392,24955,35.69,41.56,292.01,288.15,294.26,986,100,1,249,0.9,0,0,36,285.2,284.82,285.93,988,100,1,164,0.3,0,0,68,285.99,285.93,286.05,1006,54,4,262,0,0,0,56,291.519,291.519,291.519,1019,52,4,297,0,0,0,0,292.24,289.26,295.85,1008,43,6,287,0,0,0,12
2016-06-16 00:00:00+00:00,318,0,4137,972,302,494,1209,1177,7069,58,79,207,255,8415,23977,27,33.73,291.09,289.26,293.15,985,100,1,249,0.9,0,0,36,284.65,284.26,285.37,988,100,0,292,0.3,0,0,68,286.31,285.45,287.04,1006,56,4,262,0,0,0,56,291.519,291.519,291.519,1019,52,4,297,0,0,0,0,291.77,288.71,295.15,1008,43,1,157,0,0,0,12
2016-06-16 01:00:00+00:00,331,0,3970,808,298,647,1195,1202,7070,58,80,125,251,8261,23553,26,33.25,290.54,285.37,295.93,985,100,1,249,0,0,0,36,284.68,283.71,285.37,988,100,1,164,0.3,0,0,68,285.98,284.85,287.04,1006,58,4,262,0,0,0,56,291.519,291.519,291.519,1019,52,4,297,0,0,0,0,291.27,288.15,294.35,1008,43,1,135,0,0,0,12
2016-06-16 02:00:00+00:00,342,0,4341,944,291,644,1203,1202,7070,58,82,53,250,7744,23370,25.69,33.14,290.43,284.26,295.93,1001,81,3,264,0.3,0,0,32,284.87,283.71,285.37,988,99,1,180,0,0,0,36,285.11,284.15,285.93,1006,61,3,257,0,0,0,76,288.992,288.992,288.992,1020,65,4,287,0,0,0,0,290.71,287.59,293.75,1008,52,5,287,0,0,0,80
2016-06-16 03:00:00+00:00,339,0,4502,1072,297,517,1326,1346,7073,58,79,52,253,7007,23648,28,34.39,289.75,283.71,295.93,985,100,3,270,0,0,0,32,285.08,283.71,286.48,988,99,1,180,0,0,0,36,284.6,284.35,284.82,1005,61,3,257,0,0,0,76,288.992,288.992,288.992,1020,65,4,287,0,0,0,0,290,286.48,293.05,1009,52,1,315,0,0,0,80
2016-06-16 04:00:00+00:00,340,0,4567,1094,303,73,1304,1879,7075,57,83,52,257,6514,24978,35.69,42.22,290.45,287.04,295.37,986,100,3,270,0,0,0,32,285.06,283.71,286.48,988,99,1,180,0,0,0,36,284,283.71,284.35,1005,62,3,257,0,0,0,76,288.992,288.992,288.992,1020,65,4,287,0,0,0,0,289.33,285.37,292.95,1009,52,0,315,0,0,0,80
2016-06-16 05:00:00+00:00,350,0,4797,1108,312,33,1355,4115,7075,57,89,233,262,6129,27014,37.82,43.29,290.52,287.04,295.37,1003,100,2,292,0,0,0,92,284.49,283.71,284.82,988,99,1,209,0.3,0,0,64,283.19,282.04,284.55,1006,63,4,255,0,0.025,0,92,288.264,288.264,288.264,1021,72,3,279,0,0,0,0,289.1,285.37,292.95,1009,53,0,270,0,0,0,76
2016-06-16 06:00:00+00:00,351,0,5227,1137,307,2,1392,5106,7074,57,91,776,249,6068,28954,39.96,47.95,291.14,289.26,293.15,987,100,2,292,0,0,0,92,285.2,284.82,285.37,988,99,1,209,0.3,0,0,64,287.17,283.71,291.25,1006,42,4,255,0,0.025,0,92,288.264,288.264,288.264,1021,72,3,279,0,0,0,0,289.56,285.93,293.05,1010,53,1,0,0,0,0,76
2016-06-16 07:00:00+00:00,350,0,4972,1129,314,0,1397,4513,7072,58,89,2143,245,6691,30243,38.09,46.21,291.52,286.48,294.82,988,100,2,292,0.3,0,0,92,286.51,285.93,287.04,989,99,1,209,0.3,0,0,64,286.44,284.82,288.35,1007,50,4,255,0,0.025,0,92,288.264,288.264,288.264,1021,72,3,279,0,0,0,0,289.87,286.48,293.05,1011,53,4,283,0,0,0,76
2016-06-16 08:00:00+00:00,351,0,4382,1137,313,0,1292,4002,7071,55,91,3264,254,7211,30770,37.66,46.23,292.86,287.59,297.04,988,100,2,73,0,0,0,56,289.77,289.26,290.93,989,100,1,238,0.3,0,0,48,290.33,287.04,293.85,1007,37,4,271,0,0.01,0,0,293.975,293.975,293.975,1021,53,3,288,0,0,0,0,293.16,290.37,294.82,1011,40,1,22,0,0,0,0
2016-06-16 09:00:00+00:00,342,0,4341,1119,312,44,1250,3916,7071,55,93,3536,260,7422,30972,36.99,47.55,294.16,289.26,298.71,1005,100,5,174,0,0,0,56,292.01,290.37,293.15,989,100,0,289,0.3,0,0,48,292.41,287.04,298.15,1006,25,4,271,0,0.01,0,0,293.975,293.975,293.975,1021,53,3,288,0,0,0,0,293.12,290.93,295.65,1011,40,3,135,0,0,0,0
2016-06-16 10:00:00+00:00,335,0,4494,1010,314,139,1272,3369,7071,58,88,3526,260,7933,31579,39,50.03,294.83,290.93,299.26,989,100,2,73,0,0,0,56,292.06,291.48,293.15,990,100,0,277,0.3,0,0,48,292.31,288.15,296.75,1008,25,4,271,0,0.01,0,0,293.975,293.975,293.975,1021,53,3,288,0,0,0,0,294.13,292.04,297.04,1011,40,1,0,0,0,0,0
2016-06-16 11:00:00+00:00,333,0,5116,969,319,358,1300,2913,7070,54,89,3314,258,7938,31473,41.98,52.67,296.48,293.15,299.26,989,88,2,151,0,0,0,0,292.9,291.48,294.26,989,79,2,292,0.3,0,0,12,290.47,288.71,292.35,1009,34,5,286,0,0,0,20,297.402,297.402,297.402,1021,44,4,289,0,0,0,48,294.4,292.04,298.15,1011,34,1,135,0,0.015,0,0
2016-06-16 12:00:00+00:00,332,0,5242,1026,323,399,1262,2169,7069,52,93,3080,251,7862,30357,38.5,49.61,296.62,294.82,299.26,988,88,2,151,0,0,0,0,291.8,287.04,296.48,990,79,0,222,0.3,0,0,12,291.5,290.93,292.05,1010,39,5,280,0,0,0,20,297.402,297.402,297.402,1021,44,4,289,0,0,0,48,295.9,292.95,299.82,1011,34,2,90,0,0.015,0,0
2016-06-16 13:00:00+00:00,332,0,4709,1093,321,39,1313,1906,7064,52,85,2883,257,8208,29735,36.1,46.09,297.09,295.37,299.82,1004,43,1,16,0,0,0,0,289.56,287.04,292.04,992,79,1,315,0.9,0,0,12,291.7,290.93,292.05,1011,42,8,280,0,0,0,20,297.402,297.402,297.402,1021,44,4,289,0,0,0,48,295.39,292.59,300.37,1011,34,1,225,0,0.015,0,0
2016-06-16 14:00:00+00:00,333,0,4538,1131,313,0,1349,1901,7061,52,85,2618,254,8303,29643,34.2,43.63,297.34,295.93,299.82,988,89,6,203,0,0.04,0,0,289.82,289.82,289.82,992,99,0,270,0.3,0,0,88,289.82,289.82,289.82,1011,45,8,240,0,0.055,0,56,298.171,298.171,298.171,1020,38,5,280,0,0,0,48,296.17,292.95,299.82,1011,32,1,22,0.3,0,0,8
2016-06-16 15:00:00+00:00,331,0,4540,1121,328,0,1286,1732,7060,52,83,2328,247,8861,29840,35.69,45.22,297.03,295.37,299.82,988,89,6,203,0,0.04,0,0,291.79,290.37,293.15,992,99,1,287,0.9,0,0,88,292.38,292.04,292.75,1009,37,6,280,0,0.055,0,56,298.171,298.171,298.171,1020,38,5,280,0,0,0,48,295.73,292.95,299.25,1011,32,1,0,0.3,0,0,8
2016-06-16 16:00:00+00:00,337,0,4373,1070,328,0,1285,2954,7060,52,87,1950,255,8745,29441,34.71,44.64,296.01,291.48,299.82,988,92,7,201,0,0.0175,0,20,291.79,290.93,293.15,992,90,3,282,0.3,0,0,56,291.86,290.93,292.85,1008,33,5,289,0,0.0525,0,0,298.432,298.432,298.432,1020,37,5,277,0,0,0,64,295.89,292.95,300.37,1011,28,1,315,0,0.0125,0,8
2016-06-16 17:00:00+00:00,338,0,4165,899,330,0,1320,3646,7060,50,87,1439,264,8897,29290,35.2,43.54,295.78,292.59,298.15,989,92,8,229,0,0.0275,0,8,291.89,290.93,293.15,992,85,1,225,0,0.0125,0,44,292.19,290.93,293.65,1008,25,4,279,0.3,0,0,56,296.844,296.844,296.844,1021,38,5,270,0,0,0,76,296.09,292.95,300.93,1011,26,2,270,0,0,0,24
2016-06-16 18:00:00+00:00,337,0,4320,956,329,0,1358,4115,7064,53,88,1003,276,7758,29290,35.28,44.12,294.72,292.04,297.04,1006,92,5,142,0,0.0275,0,8,291.5,289.82,293.71,992,85,3,294,0,0.0125,0,44,293.25,293.15,293.35,1009,32,4,279,0.3,0,0,56,296.844,296.844,296.844,1021,38,5,270,0,0,0,76,295.65,292.95,299.82,1012,26,2,45,0,0,0,24
2016-06-16 19:00:00+00:00,343,0,5057,1069,327,0,1379,5433,7066,54,97,433,262,6167,29828,41.51,49.49,294.41,290.93,296.48,991,92,8,229,0,0.0275,0,8,290.31,289.82,290.93,993,85,3,294,0,0.0125,0,44,292.04,292.04,292.05,1010,36,4,279,0.3,0,0,56,296.844,296.844,296.844,1021,38,5,270,0,0,0,76,294.66,292.59,297.59,1013,26,2,90,0,0,0,24
2016-06-16 20:00:00+00:00,343,0,4979,1084,330,0,1389,5707,7068,54,93,262,266,5567,29205,47.16,54.73,293.01,288.71,296.48,992,93,7,228,0,0,0,20,290.1,288.71,290.93,1009,61,1,285,0.3,0,0,48,290.57,290.15,290.93,1011,41,2,325,0.3,0,0,80,294.229,294.229,294.229,1022,44,3,271,0,0,0,24,293.12,290.37,296.35,1014,31,1,135,0,0,0,0
2016-06-16 21:00:00+00:00,334,0,5022,1013,328,0,1363,4265,7070,56,95,227,267,5126,26997,48.03,55.57,291.93,286.48,295.93,993,93,7,228,0,0,0,20,287.59,287.59,287.59,1010,65,1,285,0.3,0,0,48,290.02,288.95,290.93,1012,44,2,325,0.3,0,0,80,294.229,294.229,294.229,1022,44,3,271,0,0,0,24,292.19,289.26,295.05,1015,31,0,67,0,0,0,0
2016-06-16 22:00:00+00:00,335,0,5293,1109,285,77,1312,2844,7069,56,93,226,263,4984,25780,44.75,50.19,291.52,285.93,295.93,993,93,7,228,0,0,0,20,287.31,287.04,287.59,1011,65,1,285,0.3,0,0,48,286.97,285.93,288.15,1013,49,2,325,0.3,0,0,80,294.229,294.229,294.229,1022,44,3,271,0,0,0,24,292.08,289.26,295.05,1015,31,1,135,0,0,0,0
2016-06-16 23:00:00+00:00,333,0,5103,1318,278,193,1293,2168,7071,57,94,225,262,4901,24566,44.75,49.93,292,287.59,295.93,994,100,3,304,0,0.005,0,0,287.59,287.59,287.59,1006,92,1,211,0,0.0025,0,12,286.77,285.93,287.75,1013,51,1,303,0.3,0,0,80,290.783,290.783,290.783,1024,55,2,314,0,0,0,0,290.96,288.15,293.85,1016,43,2,285,0,0,0,0
2016-06-17 00:00:00+00:00,334,0,5386,1512,272,470,1282,1511,7073,57,93,220,265,4445,23577,43.25,48.38,290.83,285.37,295.93,994,100,3,304,0,0.005,0,0,287.32,287.04,287.59,1011,72,1,252,0,0.0025,0,12,285.52,283.71,287.45,1013,52,1,303,0.3,0,0,80,290.783,290.783,290.783,1024,55,2,314,0,0,0,0,290.4,287.59,292.95,1017,43,2,285,0,0,0,0
2016-06-17 01:00:00+00:00,330,0,5309,1597,271,491,1284,1482,7074,57,91,189,272,4242,23182,42.69,48.52,290.21,284.82,295.93,994,100,3,304,0,0.005,0,0,286.76,286.48,287.04,1006,92,1,215,0,0.0025,0,12,285.71,284.82,286.75,1013,56,1,303,0.3,0,0,80,290.783,290.783,290.783,1024,55,2,314,0,0,0,0,288.94,285.37,292.95,1017,43,0,315,0,0,0,0
2016-06-17 02:00:00+00:00,334,0,5190,1661,269,514,1274,1369,7076,57,92,179,269,3951,23073,42.69,48.28,290.31,285.93,295.37,995,100,2,1,0,0,0,0,286.75,286.48,287.04,1006,87,1,256,0,0,0,0,285.71,284.82,286.75,1013,56,1,242,0,0,0,68,288.037,288.037,288.037,1024,64,3,335,0,0,0,0,288.13,283.71,292.95,1017,57,2,277,0,0,0,0
2016-06-17 03:00:00+00:00,332,0,5263,1713,271,489,1273,1389,7078,57,92,146,272,3719,23363,44,49.26,289.89,286.48,295.37,995,100,2,1,0,0,0,0,286.47,285.93,287.04,1006,88,1,218,0,0,0,0,284.65,283.15,286.25,1013,58,1,242,0,0,0,68,288.037,288.037,288.037,1024,64,3,335,0,0,0,0,288.05,283.15,292.95,1017,57,0,45,0,0,0,0
2016-06-17 04:00:00+00:00,334,0,5371,1754,276,142,1270,2088,7077,57,92,84,271,3743,24773,44.96,50.63,288.5,282.59,295.37,996,100,2,1,0,0,0,0,286.49,285.37,287.59,1011,78,1,173,0,0,0,0,284.71,283.71,285.85,1013,58,1,242,0,0,0,68,288.037,288.037,288.037,1024,64,3,335,0,0,0,0,287.36,282.04,292.95,1017,57,2,277,0,0,0,0
2016-06-17 05:00:00+00:00,316,0,5380,1896,288,18,1269,4304,7075,57,92,312,263,3289,26988,44,49.44,288.32,280.93,294.82,997,100,3,48,0,0,0,0,286.51,285.93,287.04,1011,78,1,192,0.3,0,0,100,284.32,283.15,285.65,1014,60,1,259,0,0,0,92,286.772,286.772,286.772,1025,74,2,356,0,0,0,0,287.35,281.48,292.95,1018,57,2,273,0,0,0,0
2016-06-17 06:00:00+00:00,341,0,5995,1982,300,0,1329,5432,7076,57,93,1082,259,2621,28988,44.8,52.01,289.86,282.59,294.82,997,100,3,48,0,0,0,0,287.15,285.93,288.71,1007,86,1,218,0.3,0,0,100,287.6,282.04,293.55,1014,37,1,259,0,0,0,92,286.772,286.772,286.772,1025,74,2,356,0,0,0,0,290.69,288.15,294.05,1019,57,2,273,0,0,0,0
2016-06-17 07:00:00+00:00,341,0,5776,2087,311,0,1372,5098,7076,58,94,2771,256,2499,30318,44.96,51.8,291.54,288.15,294.82,1015,100,2,339,0,0,0,0,288.17,287.59,288.71,1012,75,1,192,0.3,0,0,100,290.11,283.71,297.65,1015,29,1,259,0,0,0,92,286.772,286.772,286.772,1025,74,2,356,0,0,0,0,293.06,290.93,295.35,1019,57,1,90,0,0,0,0
2016-06-17 08:00:00+00:00,341,0,5351,2166,312,0,1396,4587,7075,63,95,4302,257,2564,31104,45,51.94,294.03,289.82,297.59,999,96,1,104,0,0,0,12,289.02,288.71,289.26,1008,89,3,241,0.3,0,0,92,293.88,288.15,300.45,1015,25,2,269,0,0,0,20,294.091,294.091,294.091,1026,53,2,17,0,0,0,0,293.73,292.59,296.48,1020,38,2,256,0,0,0,0
2016-06-17 09:00:00+00:00,341,0,4999,2255,328,0,1416,4719,7073,66,94,4743,257,2664,31287,45.46,54.64,294.86,291.48,299.82,999,96,1,104,0,0,0,12,290.9,289.82,292.04,1013,54,1,199,0.3,0,0,92,296.41,288.71,300.45,1017,59,2,150,0,0,0,20,294.091,294.091,294.091,1026,53,2,17,0,0,0,0,295.32,292.95,298.15,1019,38,0,67,0,0,0,0
2016-06-17 10:00:00+00:00,340,0,4984,2245,334,0,1355,5325,7072,58,95,4701,257,2757,31738,45.02,54.26,294.92,292.04,299.82,1016,73,1,49,0,0,0,12,291.79,288.15,295.37,1010,96,2,252,0.3,0,0,92,289.82,289.82,289.82,1018,51,1,170,0,0,0,20,294.091,294.091,294.091,1026,53,2,17,0,0,0,0,295.69,292.95,298.71,1020,38,1,67,0,0,0,0
2016-06-17 11:00:00+00:00,340,0,4897,2221,326,0,1319,5237,7070,57,94,4663,265,3079,31723,44.96,54.35,295.17,293.15,298.71,1016,89,2,16,0,0,0,0,290.59,287.59,293.71,1013,51,2,275,0.3,0,0,92,293.56,292.04,295.35,1016,27,2,250,0,0,0,24,298.146,298.146,298.146,1025,46,2,314,0,0,0,0,296.66,292.95,300.93,1019,33,0,270,0,0,0,0
2016-06-17 12:00:00+00:00,341,0,4911,2116,325,0,1289,3937,7072,57,95,4669,276,3261,30565,44,53.82,294.17,290.93,295.93,1000,89,5,183,0.9,0,0,0,290.97,288.15,293.71,1011,93,3,213,0.3,0,0,92,293.56,292.04,295.35,1016,28,2,250,0,0,0,24,298.146,298.146,298.146,1025,46,2,314,0,0,0,0,296.81,292.95,301.48,1019,33,2,315,0,0,0,0
2016-06-17 13:00:00+00:00,339,0,4878,2188,327,17,1260,2808,7069,59,96,4569,273,3494,29532,44.96,54.12,294.01,291.48,295.37,1016,86,1,49,0.3,0,0,0,289.81,288.71,290.93,1015,69,2,275,0.3,0,0,92,294.08,293.15,295.15,1016,28,2,250,0,0,0,24,298.146,298.146,298.146,1025,46,2,314,0,0,0,0,297.63,292.95,302.04,1018,33,2,245,0,0,0,0
2016-06-17 14:00:00+00:00,334,0,5152,2234,326,410,1242,2283,7065,58,95,4485,267,3897,29285,44,52.52,294.28,291.48,297.04,1000,87,6,191,0.3,0,0,8,289.26,289.26,289.26,1011,84,2,300,0.3,0,0,88,294.93,294.82,295.05,1016,26,3,274,0,0,0,24,300.761,300.761,300.761,1023,37,2,279,0,0,0,0,297.24,292.95,302.59,1009,69,3,241,0,0,0,20
2016-06-17 15:00:00+00:00,333,0,5193,2226,326,418,1243,2348,7065,58,97,4150,265,4159,29317,44,52.59,295.38,292.04,298.71,999,87,6,191,0,0,0,8,288.43,288.15,288.71,1016,74,1,289,0.3,0,0,88,295.02,294.82,295.25,1016,26,3,274,0,0,0,24,300.761,300.761,300.761,1023,37,2,279,0,0,0,0,298.24,292.95,302.59,1009,69,3,241,0,0,0,20
2016-06-17 16:00:00+00:00,338,0,4956,2183,326,13,1227,2045,7062,59,98,3673,257,4683,29123,43.42,52.29,295.2,293.71,295.93,999,85,8,204,0,0,0,0,287.88,287.59,288.15,1012,95,2,327,0.3,0,0,92,294.79,294.75,294.82,1016,27,3,271,0,0,0,0,300.858,300.858,300.858,1024,35,2,309,0,0,0,0,297.43,292.95,302.59,1009,69,4,247,0,0,0,8
2016-06-17 17:00:00+00:00,336,0,4977,2189,328,0,1252,2091,7062,55,100,3121,263,4986,29043,43.25,50.48,295.42,294.26,296.48,999,87,7,218,0,0,0,0,287.59,287.59,287.59,1016,78,2,296,0.3,0,0,88,295.12,294.25,295.93,1016,28,3,286,0,0,0,0,300.871,300.871,300.871,1023,29,2,296,0,0,0,0,297.44,292.95,302.59,1009,69,3,255,0,0,0,0
2016-06-17 18:00:00+00:00,336,0,5095,2182,327,0,1269,3330,7060,57,98,2153,262,4597,28995,44.75,52.14,295.37,292.59,297.04,999,87,7,218,0,0,0,0,287.59,287.59,287.59,1013,90,1,234,0.3,0,0,88,295.17,294.35,295.93,1016,30,3,286,0,0,0,0,300.871,300.871,300.871,1023,29,2,296,0,0,0,0,297.27,292.95,302.59,1018,24,1,45,0,0,0,0
2016-06-17 19:00:00+00:00,335,0,5407,2226,327,0,1409,4772,7058,58,96,1052,274,4111,28991,43.25,50.45,293.74,289.82,296.48,999,87,7,218,0,0,0,0,287.06,286.48,287.59,1003,98,2,296,0.3,0,0,88,294.14,293.35,294.82,1017,29,3,286,0,0,0,0,300.871,300.871,300.871,1023,29,2,296,0,0,0,0,296.51,292.95,302.59,1009,69,3,255,0,0,0,0
2016-06-17 20:00:00+00:00,340,0,5173,2196,327,0,1413,4816,7058,57,97,725,283,3942,28398,42.5,49.59,292.83,288.15,295.93,1000,93,5,224,0,0,0,0,286.32,285.93,286.48,1003,100,2,295,0.3,0,0,92,292.86,291.95,293.71,1017,32,2,314,0,0,0,8,293.788,293.788,293.788,1024,51,2,285,0,0,0,0,295,292.95,302.59,1018,39,1,45,0,0,0,0
2016-06-17 21:00:00+00:00,330,0,5255,2045,336,0,1281,3527,7059,58,95,695,281,3483,26690,41.5,48.5,292.14,287.59,294.82,1001,93,5,224,0,0,0,0,286.14,285.37,286.48,1004,100,2,295,0.3,0,0,92,292.23,291.25,293.15,1018,37,2,314,0,0,0,8,293.788,293.788,293.788,1024,51,2,285,0,0,0,0,293.83,290.37,302.59,1009,69,1,266,0,0,0,0
2016-06-17 22:00:00+00:00,317,0,4581,1679,312,53,1214,3396,7064,56,94,693,281,3162,25708,44,50.01,291.82,287.04,294.26,1001,93,5,224,0,0,0,0,286.15,285.37,286.48,1005,100,2,295,0.3,0,0,92,291.45,290.75,292.04,1019,41,2,314,0,0,0,8,293.788,293.788,293.788,1024,51,2,285,0,0,0,0,292.81,288.15,302.59,1018,39,1,45,0,0,0,0
2016-06-17 23:00:00+00:00,323,0,4364,1559,311,209,1179,3067,7038,55,89,689,270,3045,24409,40,46.48,292.2,287.59,295.93,1002,97,3,233,0,0,0,64,285.59,284.82,285.93,1005,99,1,301,0.3,0,0,92,290.6,290.25,290.93,1019,44,2,333,0,0,0,20,292.106,292.106,292.106,1025,45,4,353,0,0,0,0,292.53,287.59,302.59,1018,53,1,45,0,0,0,20
2016-06-18 00:00:00+00:00,334,0,4361,1453,305,209,1159,2632,7003,55,81,690,264,2917,23250,36,42.58,292.06,287.04,295.93,1018,97,3,233,0,0,0,64,285.6,284.82,285.93,1005,99,1,301,0.3,0,0,92,289.69,289.55,289.82,1019,48,2,333,0,0,0,20,292.106,292.106,292.106,1025,45,4,353,0,0,0,0,292.36,287.04,302.59,1018,53,1,45,0,0,0,20
2016-06-18 01:00:00+00:00,330,0,4473,1387,278,368,1143,2055,6884,56,80,680,263,2932,22702,30.51,38.04,291.05,285.93,295.93,1002,97,3,233,0,0,0,64,285.2,284.82,285.37,1005,99,1,301,0.3,0,0,92,288.5,288.25,288.71,1019,51,2,333,0,0,0,20,292.106,292.106,292.106,1025,45,4,353,0,0,0,0,292.23,286.48,302.59,1009,69,1,310,0,0,0,20
2016-06-18 02:00:00+00:00,331,0,4429,1445,287,417,1131,1763,6696,58,81,653,264,3120,22256,30,37.62,291.06,285.37,295.93,1002,100,0,249,0.9,0,0,68,285.2,284.82,285.37,1005,99,1,309,0.3,0,0,92,287.29,287.04,287.55,1019,55,2,13,0,0,0,24,289.562,289.562,289.562,1026,60,2,3,0,0,0,0,291.57,285.37,302.59,1009,69,1,325,0,0,0,44
2016-06-18 03:00:00+00:00,330,0,4319,1349,293,417,1141,1694,6512,59,80,645,265,3143,22002,29.9,37.28,290.23,284.26,295.37,1002,100,0,249,0.3,0,0,68,285.21,284.82,285.37,1005,99,1,309,0.3,0,0,92,287.23,287.04,287.45,1020,55,2,13,0,0,0,24,289.562,289.562,289.562,1026,60,2,3,0,0,0,0,291.05,284.82,302.59,1018,70,1,45,0,0,0,44
2016-06-18 04:00:00+00:00,325,0,4363,1399,296,417,1154,1634,6462,59,78,475,274,3265,22002,30.51,37.99,289.66,284.26,295.37,1002,100,0,249,0.3,0,0,68,285.01,284.82,285.37,1005,99,1,309,0.3,0,0,92,286.28,285.93,286.65,1020,56,2,13,0,0,0,24,289.562,289.562,289.562,1026,60,2,3,0,0,0,0,290.78,284.26,302.59,1009,69,1,325,0,0,0,44
2016-06-18 05:00:00+00:00,323,0,4622,1395,291,373,1191,1795,6463,58,81,362,282,3198,22372,30.51,38.38,289.32,283.71,295.37,1003,100,3,85,0.3,0,0,92,285.01,284.82,285.37,1006,100,1,301,0.3,0,0,92,285.46,284.82,286.15,1020,60,3,31,0,0,0,48,288.399,288.399,288.399,1027,68,2,14,0,0,0,0,290.76,284.26,302.59,1018,65,1,45,0,0,0,32
2016-06-18 06:00:00+00:00,325,0,4720,1653,290,0,1211,1852,6473,59,85,1121,274,3053,24089,33.5,41.71,289.24,283.71,295.37,1003,100,3,85,0.3,0,0,92,285.2,284.82,285.37,1006,100,1,301,0.3,0,0,92,288.95,283.71,294.55,1020,34,3,31,0,0,0,48,288.399,288.399,288.399,1027,68,2,14,0,0,0,0,292.19,286.48,302.59,1018,65,1,45,0,0,0,32
2016-06-18 07:00:00+00:00,327,0,4528,1832,293,0,1304,2040,6477,59,94,3028,282,3242,26122,38.6,46.62,288.13,284.82,290.37,1004,100,3,85,0.3,0,0,92,285.56,285.37,285.93,1007,100,1,301,0.3,0,0,92,291.73,285.93,298.55,1021,27,3,31,0,0,0,48,288.399,288.399,288.399,1027,68,2,14,0,0,0,0,293.84,290.93,302.59,1018,65,1,45,0,0,0,32
2016-06-18 08:00:00+00:00,326,0,4347,1701,293,1,1251,2089,6482,58,93,4102,280,3849,27540,41.3,48.52,288.6,287.04,290.37,1004,100,3,51,0.3,0,0,92,287.25,286.48,287.59,1008,99,1,313,0.3,0,0,92,294.52,288.71,300.75,1022,22,4,33,0,0,0,0,297.906,297.906,297.906,1028,44,2,31,0,0,0,0,295.64,292.95,302.59,1009,69,3,36,0,0,0,32
2016-06-18 09:00:00+00:00,331,0,4414,1638,291,92,1249,2181,6494,58,93,4442,269,4250,28060,41.1,48.26,291.91,288.15,294.82,1021,100,3,51,0.9,0,0,92,288.74,288.15,289.26,1008,99,1,313,0.3,0,0,92,295.72,290.93,300.85,1021,21,4,33,0,0,0,0,297.906,297.906,297.906,1028,44,2,31,0,0,0,0,296.52,292.95,302.59,1018,38,1,45,0,0,0,32
2016-06-18 10:00:00+00:00,332,0,4445,1771,291,0,1210,1812,6495,58,93,4597,284,4671,28065,41,48.27,293.55,289.82,298.15,1021,100,3,51,0.9,0,0,92,289.82,289.26,290.37,1008,99,0,351,0.3,0,0,92,294.66,292.04,297.75,1023,25,4,33,0,0,0,0,297.906,297.906,297.906,1028,44,2,31,0,0,0,0,296.93,292.95,302.59,1009,69,3,36,0,0,0,32
2016-06-18 11:00:00+00:00,332,0,3993,1622,278,0,1178,1859,6499,58,89,4868,247,5149,28419,40.61,47.62,294.28,290.37,298.71,1004,100,4,81,0.3,0,0,92,289.32,287.59,290.37,1009,93,1,266,0.3,0,0,92,293.97,293.15,294.85,1023,30,4,25,0,0,0,0,301.971,301.971,301.971,1028,38,2,4,0,0,0,0,297.3,292.95,302.59,1018,38,1,45,0,0,0,32
